Gene Symbol	Entrez ID	Uniprot ID	Ensembl ID	DOID	Source	Disease Name	DOID Source
GDAP1	54332	E7FJF5	ENSG00000104381	DOID:0110185	HPO	Charcot-Marie-Tooth disease type 4A	Xref -> OMIM
MYPN	84665	Q86TC9	ENSG00000138347	DOID:0110933	HPO	nemaline myopathy 11	Xref -> OMIM
RNR1	4549	A0A0C5B5G6	ENSG00000211459	DOID:310	HPO	MERRF	Xref -> UMLS
GNAS	2778	A0A0S2Z3H8	ENSG00000087460	DOID:9000882	HPO	Pseudohypoparathyroidism type 1C	Xref -> MeSH
SYCP2	10388	A6QL60	ENSG00000196074	DOID:0070188	HPO	spermatogenic failure 1	Xref -> OMIM
FLII	2314	K7EJJ7	ENSG00000177731	None	HPO	None	None
NOD2	64127	D9N2T7	ENSG00000167207	None	HPO	None	None
ADAMTSL1	92949	Q8N6G6	ENSG00000178031	None	HPO	None	None
CHRNA3	1136	P32297	ENSG00000080644	DOID:9001213	HPO	BLADDER DYSFUNCTION, AUTONOMIC, WITH IMPAIRED PUPILLARY REFLEX AND SECONDARY CAKUT	Xref -> OMIM
ATP2A2	488	P16615	ENSG00000174437	DOID:0050606	HPO	Acrokeratosis verruciformis of Hopf	Xref -> OMIM
PEX14	5195	Q8WVL1	ENSG00000142655	DOID:905	HPO	Zellweger syndrome	Xref -> UMLS
NRAS	4893	Q5U091	ENSG00000213281	DOID:0111359	HPO	large congenital melanocytic nevus	Xref -> OMIM
SACS	26278	A0A804HKY6	ENSG00000151835	DOID:0050946	HPO	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	Xref -> MeSH
ECEL1	9427	O95672	ENSG00000171551	DOID:0111594	HPO	distal arthrogryposis type 5D	Xref -> OMIM
HBA2	3040	Q96T46	ENSG00000188536	DOID:1099	HPO	alpha thalassemia	Xref -> OMIM
TERB1	283847	J3KT78	ENSG00000249961	DOID:0112355	HPO	spermatogenic failure 60	Xref -> OMIM
ERCC2	2068	A8MX75	ENSG00000104884	DOID:0080912	HPO	cerebrooculofacioskeletal syndrome 2	Xref -> OMIM
KLLN	100144748	B2CW77	ENSG00000227268	DOID:6457	HPO	Cowden syndrome	Xref -> UMLS
GCM2	9247	O75603	ENSG00000124827	None	HPO	None	None
CEP152	22995	O94986	ENSG00000103995	None	HPO	None	None
SPECC1L	23384	C9JLY8	ENSG00000100014	DOID:0111706	HPO	oblique facial clefting 1	Xref -> OMIM
MMEL1	79258	J3KRD2	ENSG00000142606	DOID:12236	HPO	Primary biliary cholangitis	Xref -> UMLS
CPT2	1376	P23786	ENSG00000157184	DOID:9007668	HPO	Carnitine Palmitoyltransferase II Deficiency, Infantile	Xref -> OMIM
CACNA1F	778	O60840	ENSG00000102001	DOID:0110871	HPO	congenital stationary night blindness 2A	Xref -> OMIM
SPTB	6710	B2RMN7	ENSG00000070182	DOID:12971	HPO	Hereditary spherocytosis	Xref -> UMLS
EED	8726	E9PJK2	ENSG00000074266	None	HPO	None	None
DLX6	1750	P56179	ENSG00000006377	None	HPO	None	None
PHYH	5264	Q6FGQ2	ENSG00000107537	DOID:10582	HPO	Refsum disease	Xref -> OMIM
PFKM	5213	A0A0S2Z4I1	ENSG00000152556	DOID:11721	HPO	Glycogen storage disease due to muscle phosphofructokinase deficiency	Xref -> UMLS
ESS2	8220	F8WEF8	ENSG00000100056	DOID:12583	HPO	velocardiofacial syndrome	Xref -> OMIM
EEF2	1938	Q6PK56	ENSG00000167658	DOID:0050975	HPO	spinocerebellar ataxia type 26	Xref -> OMIM
TMEM70	54968	D4PHA6	ENSG00000175606	DOID:0060331	HPO	mitochondrial complex V (ATP synthase) deficiency nuclear type 2	Xref -> OMIM
GDNF	2668	A0A0C4DGC2	ENSG00000168621	DOID:10487	HPO	Hirschsprung disease	Xref -> UMLS
DNM2	1785	K7EMR9	ENSG00000079805	DOID:0110197	HPO	Charcot-Marie-Tooth disease dominant intermediate B	Xref -> OMIM
HEPACAM	220296	L0R4Y5	ENSG00000165478	DOID:0080318	HPO	megalencephalic leukoencephalopathy with subcortical cysts 2A	Xref -> OMIM
CFAP91	89876	H7C5C8	ENSG00000183833	DOID:0112273	HPO	spermatogenic failure 51	Xref -> OMIM
WWOX	51741	A0A411HBG3	ENSG00000186153	DOID:3748	HPO	Squamous cell carcinoma of the esophagus	Xref -> UMLS
RXYLT1	10329	G3V1K2	ENSG00000118600	DOID:0050560	HPO	Walker-Warburg syndrome	Xref -> MeSH
MYH3	4621	P11055	ENSG00000109063	DOID:0080110	HPO	Multiple pterygium syndrome	Xref -> OMIM
TRNN	4570	None	ENSG00000210135	DOID:12558	HPO	Mitochondrial DNA-related progressive external ophthalmoplegia	Xref -> UMLS
CD3D	915	H0YE18	ENSG00000167286	DOID:627	HPO	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	Xref -> OMIM
SIX5	147912	Q8N196	ENSG00000177045	DOID:0111424	HPO	branchiootorenal syndrome 2	Xref -> OMIM
FLRT1	23769	Q9NZU1	ENSG00000126500	DOID:0060491	HPO	Spastic paraplegia-optic atrophy-neuropathy syndrome	Xref -> OMIM
SPG21	51324	H0YMB7	ENSG00000090487	DOID:0060245	HPO	Autosomal recessive spastic paraplegia type 21	Xref -> OMIM
SNORD116-1	100033413	None	ENSG00000207063	DOID:11983	HPO	Prader-Willi syndrome	Xref -> OMIM
STAG2	10735	Q8N3U4	ENSG00000101972	DOID:0111845	HPO	Mullegama-Klein-Martinez syndrome	Xref -> OMIM
COPB2	9276	D6RCL6	ENSG00000184432	DOID:0070281	HPO	primary autosomal recessive microcephaly 19	Xref -> OMIM
RLBP1	6017	P12271	ENSG00000140522	DOID:0111015	HPO	Newfoundland cone-rod dystrophy	Xref -> OMIM
ERLIN1	10613	B0QZ43	ENSG00000107566	DOID:0110813	HPO	Autosomal recessive spastic paraplegia type 62	Xref -> OMIM
EPS8	2059	H0YFG1	ENSG00000151491	DOID:0110463	HPO	autosomal recessive nonsyndromic deafness 102	Xref -> OMIM
NDUFS1	4719	C9JPQ5	ENSG00000023228	DOID:0060536	HPO	Isolated complex I deficiency	Xref -> GARD
TBC1D20	128637	Q96BZ9	ENSG00000125875	None	HPO	None	None
CACNA1A	773	Q9NS89	ENSG00000141837	DOID:0050990	HPO	Familial paroxysmal ataxia	Xref -> OMIM
HLA-G	3135	A0A0H4LX41	ENSG00000276051	DOID:2841	HPO	asthma	Xref -> OMIM
RECQL4	9401	V9GY28	ENSG00000160957	DOID:0050774	HPO	rapadilino syndrome	Xref -> OMIM
PIGW	284098	A0A024R0Y1	ENSG00000277161	DOID:9007551	HPO	Hyperphosphatasia with Mental Retardation Syndrome 5	Xref -> OMIM
ESCO2	157570	H0YB88	ENSG00000171320	None	HPO	None	None
CPN1	1369	P15169	ENSG00000120054	DOID:0111583	HPO	carboxypeptidase N deficiency	Xref -> OMIM
FOXRED1	55572	E9PP78	ENSG00000110074	DOID:0060536	HPO	Isolated complex I deficiency	Xref -> GARD
ANK2	287	E9PCH6	ENSG00000145362	DOID:0111700	HPO	ankyrin-B-related cardiac arrhythmia	Xref -> OMIM
GLRB	2743	D6RD86	ENSG00000109738	DOID:0060696	HPO	Hereditary hyperekplexia	Xref -> OMIM
KRT14	3861	A0A024R1X6	ENSG00000186847	DOID:0111346	HPO	Epidermolysis bullosa simplex with mottled pigmentation	Xref -> UMLS
BMPR1A	657	P36894	ENSG00000107779	DOID:0111685	HPO	Hereditary mixed polyposis syndrome	Xref -> OMIM
SVBP	374969	Q8N300	ENSG00000177868	None	HPO	None	None
MBTPS2	51360	B9ZVQ3	ENSG00000012174	DOID:0111847	HPO	osteogenesis imperfecta type 19	Xref -> OMIM
PIGN	23556	K7ELE1	ENSG00000197563	None	HPO	None	None
CUL7	9820	A0A669KAU7	ENSG00000044090	None	HPO	None	None
COX6B1	1340	K7EQD3	ENSG00000126267	DOID:9003553	HPO	Mitochondrial Complex IV Deficiency, Nuclear Type 7	Xref -> OMIM
POLR1A	25885	B7ZKR9	ENSG00000068654	DOID:0060353	HPO	acrofacial dysostosis Cincinnati type	Xref -> OMIM
PDE6D	5147	B8ZZK5	ENSG00000156973	None	HPO	None	None
PRSS12	8492	P56730	ENSG00000164099	None	HPO	None	None
PDGFRA	5156	D6RDX0	ENSG00000134853	DOID:999	HPO	hypereosinophilic syndrome	Xref -> OMIM
IL13	3596	Q4VB53	ENSG00000169194	DOID:2841	HPO	asthma	Xref -> OMIM
NDUFS7	374291	K7ENU3	ENSG00000115286	DOID:0112093	HPO	nuclear type mitochondrial complex I deficiency 3	Xref -> OMIM
TRAF3IP1	26146	H7BZ10	ENSG00000204104	DOID:9001693	HPO	Senior-Loken Syndrome 9	Xref -> OMIM
TRNS1	4574	None	ENSG00000210151	DOID:310	HPO	MERRF	Xref -> UMLS
ITPR1	3708	A0A3B3IRP0	ENSG00000150995	DOID:0050965	HPO	spinocerebellar ataxia type 15	Xref -> OMIM
TPP1	1200	E9PME9	ENSG00000166340	DOID:0080059	HPO	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	Xref -> GARD
LHX3	8022	F1T0D8	ENSG00000107187	DOID:9406	HPO	Hypopituitarism	Xref -> OMIM
RNF213	57674	A0A0A0MTC1	ENSG00000173821	DOID:9007536	HPO	Moyamoya Disease 2	Xref -> OMIM
MAGT1	84061	A0A087WU53	ENSG00000102158	DOID:0111839	HPO	congenital disorder of glycosylation Icc	Xref -> OMIM
HMOX1	3162	A0A7I2V277	ENSG00000100292	DOID:1485	HPO	Cystic fibrosis	Xref -> UMLS
KIF1A	547	A0A6Q8PFR5	ENSG00000130294	DOID:0070155	HPO	hereditary sensory and autonomic neuropathy type 2A	Xref -> OMIM
YY1AP1	55249	Q68CT8	ENSG00000163374	None	HPO	None	None
PDSS2	57107	Q5JRD6	ENSG00000164494	DOID:0050730	HPO	Leigh syndrome with nephrotic syndrome	Xref -> OMIM
APOC2	344	V9GYJ8	ENSG00000234906	DOID:0111418	HPO	familial apolipoprotein C-II deficiency	Xref -> OMIM
SNORD118	727676	None	ENSG00000200463	DOID:9003124	HPO	Labrune Syndrome	Xref -> OMIM
POT1	25913	Q9NUX5	ENSG00000128513	DOID:6846	HPO	Familial melanoma	DiseaseName -> Frozenset
PIGG	54872	E7EWV1	ENSG00000174227	DOID:0060308	HPO	Early-onset epilepsy-intellectual disability-brain anomalies syndrome	Xref -> OMIM
AHSG	197	P02765	ENSG00000145192	DOID:0080627	HPO	Alopecia-intellectual disability syndrome	Xref -> GARD
PLCB1	23236	A0A087WW73	ENSG00000182621	DOID:0080459	HPO	developmental and epileptic encephalopathy 12	Xref -> OMIM
NDUFA2	4695	O43678	ENSG00000131495	DOID:0112076	HPO	nuclear type mitochondrial complex I deficiency 13	Xref -> OMIM
PTPN11	5781	A0A6C0W4U5	ENSG00000179295	DOID:0050458	HPO	juvenile myelomonocytic leukemia	Xref -> OMIM
COG8	84342	H3BSH5	ENSG00000213380	DOID:0070260	HPO	COG8-CDG	Xref -> UMLS
KCNJ10	3766	A0A1W2PQP0	ENSG00000177807	None	HPO	None	None
PHKA2	5256	O60912	ENSG00000044446	DOID:0111042	HPO	glycogen storage disease IXa	Xref -> OMIM
HOXD13	3239	P35453	ENSG00000128714	DOID:0110972	HPO	brachydactyly type E1	Xref -> OMIM
GNAS	2778	A0A0S2Z3H8	ENSG00000087460	DOID:9000882	HPO	Pseudohypoparathyroidism Type IC	Xref -> OMIM
NUP37	79023	Q8NFH4	ENSG00000075188	DOID:9009243	HPO	Primary Autosomal Recessive Microcephaly 24	Xref -> OMIM
TGFB1	7040	A0A7I2YQL8	ENSG00000105329	DOID:4997	HPO	Camurati-Engelmann disease	Xref -> OMIM
ABCG5	64240	Q53T83	ENSG00000138075	DOID:9001723	HPO	Sitosterolemia 2	Xref -> OMIM
TET2	54790	A7E237	ENSG00000168769	DOID:0050908	HPO	myelodysplastic syndrome	Xref -> OMIM
HTRA1	5654	A0A3B3IU24	ENSG00000166033	DOID:9001147	HPO	Cerebral Autosomal Recessive Arteriopathy with Subcortical Infarcts and Leukoencephalopathy	Xref -> OMIM
CD244	51744	Q9BZW8	ENSG00000122223	DOID:7148	HPO	rheumatoid arthritis	Xref -> OMIM
MAGEL2	54551	Q05BN9	ENSG00000254585	DOID:11983	HPO	Prader-Willi syndrome	Xref -> OMIM
CDH15	1013	P55291	ENSG00000129910	DOID:0070033	HPO	Autosomal dominant non-syndromic intellectual disability 3	Xref -> OMIM
DMPK	1760	Q09013	ENSG00000104936	DOID:11722	HPO	myotonic dystrophy type 1	Xref -> OMIM
MPZ	4359	A0A5F9ZI26	ENSG00000158887	DOID:0110158	HPO	Charcot-Marie-Tooth disease type 2I	Xref -> OMIM
COL2A1	1280	P02458	ENSG00000139219	DOID:9003716	HPO	Vitreoretinopathy with Phalangeal Epiphyseal Dysplasia	Xref -> OMIM
KIDINS220	57498	A0A076NBC8	ENSG00000134313	DOID:9006183	HPO	Ventriculomegaly and Arthrogryposis	Xref -> OMIM
RS1	6247	O15537	ENSG00000102104	DOID:0060763	HPO	X-linked juvenile retinoschisis 1	Xref -> OMIM
GATA3	2625	A0A2R8Y4T2	ENSG00000107485	None	HPO	None	None
ARID2	196528	Q4G0S8	ENSG00000189079	None	HPO	None	None
PAX3	5077	A0A1L4AAN8	ENSG00000135903	DOID:0110949	HPO	Waardenburg syndrome type 3	Xref -> OMIM
KCNJ11	3767	C5IU89	ENSG00000187486	DOID:0050524	HPO	MODY	Xref -> GARD
GLS	2744	C9JIJ6	ENSG00000115419	DOID:9005979	HPO	Global Developmental Delay, Progressive Ataxia, and Elevated Glutamine	Xref -> OMIM
SPRED2	200734	H7C065	ENSG00000198369	DOID:9001824	HPO	Noonan Syndrome 14	Xref -> OMIM
GABRG2	2566	A0A1W2PPS4	ENSG00000113327	DOID:0111302	HPO	Generalized epilepsy with febrile seizures-plus	Xref -> OMIM
SPG7	6687	A0A2R8YDQ1	ENSG00000197912	DOID:0110816	HPO	hereditary spastic paraplegia 7	Xref -> OMIM
CPA6	57094	Q8N4T0	ENSG00000165078	DOID:0111308	HPO	familial febrile seizures 11	Xref -> OMIM
LTBP2	4053	H0YJ20	ENSG00000119681	DOID:9007147	HPO	Glaucoma 3, Primary Infantile, B	Xref -> OMIM
PGR	5241	Q8NG44	ENSG00000082175	DOID:9006882	HPO	Progesterone Resistance	Xref -> OMIM
MYO15A	51168	Q9UKN7	ENSG00000091536	DOID:0110488	HPO	autosomal recessive nonsyndromic deafness 3	Xref -> OMIM
FTH1	2495	E9PPQ4	ENSG00000167996	DOID:0111031	HPO	hemochromatosis type 5	Xref -> OMIM
GSTM3	2947	A4UJ43	ENSG00000134202	DOID:1485	HPO	Cystic fibrosis	Xref -> UMLS
NDUFA13	51079	Q9P0J0	ENSG00000186010	DOID:0112095	HPO	nuclear type mitochondrial complex I deficiency 28	Xref -> OMIM
RPL10L	140801	Q96L21	ENSG00000165496	DOID:0112356	HPO	spermatogenic failure 63	Xref -> OMIM
GCNT2	2651	B7ZBL3	ENSG00000111846	DOID:0110242	HPO	cataract 13 with adult i phenotype	Xref -> OMIM
NKX2-1	7080	P43699	ENSG00000136352	DOID:3969	HPO	Thyroid gland papillary carcinoma	Xref -> OMIM
AR	367	P10275	ENSG00000169083	DOID:4674	HPO	Complete androgen insensitivity syndrome	Xref -> OMIM
NEFH	4744	P12036	ENSG00000100285	DOID:0060193	HPO	amyotrophic lateral sclerosis type 1	Xref -> OMIM
PRICKLE1	144165	F8W1J1	ENSG00000139174	None	HPO	None	None
HLA-DQB1	3119	A0A899LBW1	ENSG00000179344	DOID:11949	HPO	Creutzfeldt-Jakob disease	Xref -> OMIM
WDR73	84942	B3KP50	ENSG00000177082	None	HPO	None	None
PTPN22	26191	E9PMT0	ENSG00000134242	DOID:9744	HPO	type 1 diabetes mellitus	Xref -> OMIM
MCEE	84693	Q96PE7	ENSG00000124370	DOID:9000454	HPO	Methylmalonyl-CoA Epimerase Deficiency	Xref -> OMIM
KCNJ2	3759	P63252	ENSG00000123700	DOID:9001868	HPO	Short QT Syndrome 3	Xref -> OMIM
NOS3	4846	E7ESA7	ENSG00000164867	DOID:3526	HPO	cerebral infarction	Xref -> OMIM
CD2AP	23607	Q9Y5K6	ENSG00000198087	DOID:0112245	HPO	focal segmental glomerulosclerosis 3	Xref -> OMIM
FANCL	55120	C9J512	ENSG00000115392	DOID:0111082	HPO	Fanconi anemia complementation group L	Xref -> OMIM
RORC	6097	A0A2K9REZ7	ENSG00000143365	DOID:0111940	HPO	immunodeficiency 42	Xref -> OMIM
GRHL3	57822	E9PLG9	ENSG00000158055	None	HPO	None	None
FOXJ1	2302	A0A024R8P1	ENSG00000129654	DOID:0111856	HPO	primary ciliary dyskinesia 43	Xref -> OMIM
GGT1	2678	E7ESL5	ENSG00000100031	DOID:0111257	HPO	gamma-glutamyl transpeptidase deficiency	Xref -> OMIM
GALC	2581	P54803	ENSG00000054983	None	HPO	None	None
NRL	4901	P54845	ENSG00000129535	DOID:10584	HPO	Retinitis pigmentosa	Xref -> UMLS
MRPL3	11222	D6RC14	ENSG00000114686	DOID:0111472	HPO	combined oxidative phosphorylation deficiency 9	Xref -> OMIM
FBXO7	25793	A2A282	ENSG00000100225	DOID:0060372	HPO	Parkinsonian-pyramidal syndrome	Xref -> OMIM
KRT14	3861	A0A024R1X6	ENSG00000186847	DOID:9002684	HPO	Localized Epidermolysis Bullosa Simplex 1C	Xref -> OMIM
DOCK8	81704	Q8NF50	ENSG00000107099	None	HPO	None	None
YY1	7528	P25490	ENSG00000100811	DOID:3892	HPO	Insulinoma	Xref -> UMLS
GBA2	57704	A0A0A0MRV1	ENSG00000070610	DOID:0110798	HPO	Autosomal recessive spastic paraplegia type 46	Xref -> OMIM
GAS8	2622	H3BP65	ENSG00000141013	DOID:0110619	HPO	primary ciliary dyskinesia 33	Xref -> OMIM
TRNS1	4574	None	ENSG00000210151	DOID:0111505	HPO	Palmoplantar keratoderma-deafness syndrome	Xref -> UMLS
CHAMP1	283489	A0A2R8Y735	ENSG00000198824	None	HPO	None	None
FARSA	2193	K7EPH2	ENSG00000179115	DOID:9001670	HPO	Rajab Interstitial Lung Disease with Brain Calcifications 2	Xref -> OMIM
HNF1A	6927	E0YMK3	ENSG00000135100	DOID:0050524	HPO	MODY	Xref -> GARD
IGHM	3507	P01871	ENSG00000211899	None	HPO	None	None
SIM1	6492	P81133	ENSG00000112246	DOID:0060585	HPO	SIM1-related Prader-Willi-like syndrome	Xref -> ICD-10
SLC2A1	6513	A0A8B0RJV8	ENSG00000117394	DOID:9002035	HPO	Hereditary cryohydrocytosis with reduced stomatin	Xref -> OMIM
GABRB3	2562	G3V373	ENSG00000166206	DOID:0050561	HPO	Lennox-Gastaut syndrome	Xref -> MeSH
SDHB	6390	P21912	ENSG00000117118	DOID:0050771	HPO	Sporadic pheochromocytoma/secreting paraganglioma	Xref -> GARD
FGF13	2258	A8K1P5	ENSG00000129682	DOID:9000663	HPO	Developmental and Epileptic Encephalopathy 90	Xref -> OMIM
ITPR1	3708	A0A3B3IRP0	ENSG00000150995	None	HPO	None	None
RYR1	6261	Q8WYM7	ENSG00000196218	DOID:0080990	HPO	King Denborough syndrome	Xref -> OMIM
GJB3	2707	O75712	ENSG00000188910	DOID:0111195	HPO	erythrokeratodermia variabilis et progressiva 1	Xref -> OMIM
LAMB3	3914	Q5THA1	ENSG00000196878	DOID:0060737	HPO	junctional epidermolysis bullosa Herlitz type	Xref -> OMIM
CEP290	80184	A0A6Q8PEZ6	ENSG00000198707	DOID:0050576	HPO	Senior-Loken syndrome	Xref -> MeSH
NONO	4841	A0A7I2V4J2	ENSG00000147140	None	HPO	None	None
NUP88	4927	J3KMX1	ENSG00000108559	DOID:0111379	HPO	fetal akinesia deformation sequence syndrome 4	Xref -> OMIM
GFM1	85476	C9IZ01	ENSG00000168827	DOID:0111474	HPO	combined oxidative phosphorylation deficiency 1	Xref -> OMIM
WDR19	57728	D6RIE4	ENSG00000157796	DOID:9004444	HPO	Senior-Loken Syndrome 8	Xref -> OMIM
VCP	7415	Q9HAP1	ENSG00000165280	DOID:0111385	HPO	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	Xref -> OMIM
ERBB4	2066	Q15303	ENSG00000178568	DOID:332	HPO	Amyotrophic lateral sclerosis	Xref -> UMLS
PDE6B	5158	H7C4P9	ENSG00000133256	DOID:0050534	HPO	Congenital stationary night blindness	Xref -> MeSH
GJB2	2706	V5Q007	ENSG00000165474	DOID:0111339	HPO	Vohwinkel syndrome	Xref -> OMIM
TBK1	29110	A0A7I2V4M8	ENSG00000183735	DOID:332	HPO	Amyotrophic lateral sclerosis	Xref -> UMLS
PLEKHM1	9842	K7EII8	ENSG00000225190	None	HPO	None	None
TWNK	56652	A0A2R8Y8D3	ENSG00000107815	DOID:0111521	HPO	Autosomal dominant progressive external ophthalmoplegia	Xref -> OMIM
TRNT	4576	None	ENSG00000210195	DOID:9004212	HPO	Mitochondrial Myopathy, Lethal Infantile	Xref -> OMIM
CARS2	79587	Q9HA77	ENSG00000134905	DOID:0111489	HPO	Combined oxidative phosphorylation defect type 27	Xref -> OMIM
HMGB3	3149	E7EQU1	ENSG00000029993	DOID:0111811	HPO	syndromic microphthalmia 13	Xref -> OMIM
NDUFB9	4715	A0A3B3IT57	ENSG00000147684	DOID:0112079	HPO	nuclear type mitochondrial complex I deficiency 24	Xref -> OMIM
ALDH18A1	5832	P54886	ENSG00000059573	DOID:0110824	HPO	hereditary spastic paraplegia 9A	Xref -> OMIM
FREM2	341640	Q5SZK8	ENSG00000150893	None	HPO	None	None
SYCE1	93426	Q8N0S2	ENSG00000171772	DOID:0080869	HPO	primary ovarian insufficiency 12	Xref -> OMIM
MTAP	4507	Q9NRK7	ENSG00000099810	DOID:0080664	HPO	diaphyseal medullary stenosis with malignant fibrous histiocytoma	Xref -> OMIM
SIK3	23387	H7C038	ENSG00000160584	DOID:9000975	HPO	Spondyloepimetaphyseal Dysplasia, Krakow Type	Xref -> OMIM
IL12RB1	3594	M0QX06	ENSG00000096996	DOID:12236	HPO	Primary biliary cholangitis	Xref -> UMLS
GFAP	2670	K7EJU1	ENSG00000131095	DOID:4252	HPO	Alexander disease	Xref -> OMIM
GRIK2	2898	D7RWZ8	ENSG00000164418	None	HPO	None	None
RNF113A	7737	O15541	ENSG00000125352	DOID:0111866	HPO	Trichothiodystrophy	Xref -> UMLS
IGHM	3507	P01871	ENSG00000211899	DOID:2583	HPO	Agammaglobulinemia	Xref -> OMIM
CAMK2A	815	L8ECG5	ENSG00000070808	DOID:9009215	HPO	Intellectual Developmental Disorder, Autosomal Recessive 63	Xref -> OMIM
LIPC	3990	B9TXP1	ENSG00000166035	DOID:9007137	HPO	Hyperlipidemia due to hepatic triacylglycerol lipase deficiency	Xref -> OMIM
KCNMA1	3778	H0Y379	ENSG00000156113	DOID:9002672	HPO	Generalized epilepsy-paroxysmal dyskinesia syndrome	Xref -> OMIM
SDHB	6390	P21912	ENSG00000117118	DOID:9253	HPO	gastrointestinal stromal tumor	Xref -> OMIM
CFB	629	C9JRT3	ENSG00000243649	DOID:0080301	HPO	atypical hemolytic-uremic syndrome	Xref -> OMIM
EOGT	285203	C9J4G5	ENSG00000163378	DOID:0060227	HPO	Adams-Oliver syndrome	Xref -> OMIM
SLC2A2	6514	Q6PAU8	ENSG00000163581	DOID:1062	HPO	Fanconi syndrome	Xref -> OMIM
POLR3A	11128	O14802	ENSG00000148606	None	HPO	None	None
XRCC2	7516	O43543	ENSG00000196584	None	HPO	None	None
LMNA	4000	A0A6Q8PFJ0	ENSG00000160789	DOID:0111584	HPO	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	Xref -> OMIM
GABRA1	2554	A0A1B0GVW9	ENSG00000022355	DOID:9009060	HPO	Childhood absence epilepsy	Xref -> OMIM
TPO	7173	A0A0G2JR90	ENSG00000115705	DOID:0112186	HPO	thyroid dyshormonogenesis 2A	Xref -> OMIM
YIF1B	90522	Q9H5F7	ENSG00000167645	DOID:9003570	HPO	Kaya-Barakat-Masson Syndrome	Xref -> OMIM
MED12	9968	H7C191	ENSG00000184634	DOID:14711	HPO	FG syndrome type 1	Xref -> UMLS
IFT43	112752	A0A7I2V6B2	ENSG00000119650	DOID:0080292	HPO	retinitis pigmentosa 81	Xref -> OMIM
TREH	11181	A0A087WTJ4	ENSG00000118094	DOID:9001289	HPO	Trehalase deficiency	Xref -> OMIM
FSHB	2488	Q1W658	ENSG00000131808	DOID:0090088	HPO	Isolated follicle stimulating hormone deficiency	Xref -> MeSH
SLC19A3	80704	C9J4J5	ENSG00000135917	DOID:3652	HPO	Leigh syndrome with leukodystrophy	Xref -> OMIM
KIT	3815	Q15999	ENSG00000157404	DOID:3263	HPO	Piebaldism	Xref -> UMLS
ACOX1	51	Q15067	ENSG00000161533	None	HPO	None	None
ATP1A1	476	A0A2H4Y9T5	ENSG00000163399	DOID:0060880	HPO	Primary hypomagnesemia-refractory seizures-intellectual disability syndrome	Xref -> ICD-10
UQCRB	7381	E5RIT7	ENSG00000156467	DOID:0080112	HPO	mitochondrial complex III deficiency nuclear type 3	Xref -> OMIM
ADAM22	53616	Q9P0K1	ENSG00000008277	DOID:0080434	HPO	developmental and epileptic encephalopathy 61	Xref -> OMIM
SLC25A46	91137	Q96AG3	ENSG00000164209	DOID:0112330	HPO	pontocerebellar hypoplasia type 1E	Xref -> OMIM
HSD17B4	3295	A0A804HIR1	ENSG00000133835	DOID:0050857	HPO	Perrault syndrome	Xref -> OMIM
DYM	54808	J3QRF2	ENSG00000141627	DOID:0060247	HPO	Smith-McCort dysplasia	Xref -> OMIM
GCM2	9247	O75603	ENSG00000124827	DOID:9003143	HPO	Hyperparathyroidism 4	Xref -> OMIM
ENTPD1	953	L8E7N4	ENSG00000138185	DOID:0110815	HPO	hereditary spastic paraplegia 64	Xref -> OMIM
ERCC2	2068	A8MX75	ENSG00000104884	DOID:0110845	HPO	xeroderma pigmentosum group D	Xref -> OMIM
ENPP1	5167	A0A3B3IU14	ENSG00000197594	DOID:9000869	HPO	Cole Disease	Xref -> OMIM
TERT	7015	Q9UQ24	ENSG00000164362	DOID:9005221	HPO	Pulmonary Fibrosis and/or Bone Marrow Failure, Telomere-Related, 1	Xref -> OMIM
MSH2	4436	A0A2R8YFH0	ENSG00000095002	DOID:0070271	HPO	Lynch syndrome 1	Xref -> OMIM
DNAJC19	131118	A0A2R8Y817	ENSG00000205981	DOID:0110000	HPO	Dilated cardiomyopathy with ataxia	Xref -> OMIM
EPG5	57724	K7ENK5	ENSG00000152223	DOID:0060356	HPO	Vici syndrome	Xref -> OMIM
ARSG	22901	J9JIG6	ENSG00000141337	DOID:9005209	HPO	Usher Syndrome Type 4	Xref -> OMIM
KRT1	3848	H6VRF8	ENSG00000167768	DOID:9002744	HPO	Ichthyosis hystrix of Curth-Macklin	Xref -> MeSH
NRIP1	8204	C9J130	ENSG00000180530	DOID:9008581	HPO	CAKUT3	Xref -> OMIM
KANK1	23189	Q5W0W3	ENSG00000107104	DOID:10970	HPO	Spastic quadriplegia	Xref -> OMIM
IQSEC2	23096	A0A1W2PQS2	ENSG00000124313	DOID:0112038	HPO	non-syndromic X-linked intellectual disability 1	Xref -> OMIM
RBMX	27316	P38159	ENSG00000147274	DOID:0060826	HPO	syndromic X-linked intellectual disability Shashi type	Xref -> OMIM
FANCM	57697	H0YJ14	ENSG00000187790	DOID:0080872	HPO	primary ovarian insufficiency 15	Xref -> OMIM
ADA2	51816	F5H7J3	ENSG00000093072	DOID:13096	HPO	Sneddon syndrome	Xref -> UMLS
